,Unnamed: 0,Neo Reference ID,Name,Absolute Magnitude,Est Dia in KM(min),Est Dia in KM(max),Est Dia in M(min),Est Dia in M(max),Est Dia in Miles(min),Est Dia in Miles(max),Est Dia in Feet(min),Est Dia in Feet(max),Epoch Date Close Approach,Relative Velocity km per sec,Relative Velocity km per hr,Miles per hour,Miss Dist.(Astronomical),Miss Dist.(lunar),Miss Dist.(kilometers),Miss Dist.(miles),Orbit ID,Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Epoch Osculation,Eccentricity,Semi Major Axis,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,Hazardous
1826,1826,2155110,2155110,,0.8405334021,1.8794898244,840.5334020728,1879.4898243938,0.5222830806,1.1678604717,2757.6556068564,6166.3053954643,1129359600000,23.1869919814,83473.1711330522,51866.9823632013,0.4941222812,192.2135620117,73919640.0,45931536.0,114,0,0.110469,4.921,2458000.5,0.3484160396786858,1.261418807514132,30.38451461410279,226.1933721068898,517.4726247946247,0.8219202622238476,44.75261960110248,1.700917352804416,2458242.702765124,191.5022065578088,0.6956889751276742,False
1827,1827,2339714,2339714,20.4,0.2210828104,0.4943561926,221.0828103591,494.3561926196,0.137374447,0.3071786018,725.3373275385,1621.9035709942,1129359600000,12.376514422,44555.4519191438,27685.0251105369,0.1428854028,55.5824203491,21375352.0,13282028.0,49,0,0.128112,4.505,2458000.5,0.3709893787030948,1.451385289657166,20.23443921276045,7.615882943344214,638.6640966620855,0.9129367627884424,80.59708003555934,1.989833816525889,2458189.397930739,253.5226585909315,0.5636765897464789,False
1828,1828,3392366,3392366,26.5,0.0133215567,0.0297879063,13.3215566698,29.7879062798,0.008277629,0.0185093411,43.7058959846,97.7293544391,1129359600000,14.9955132285,53983.847622623,33543.463540846,0.394208217,153.3470001221,58972712.0,36643944.0,7,6,0.0116954,6.193,2458000.5,0.0905017394312802,0.976168215313572,1.223749792868511,220.269189163248,352.2779178929347,0.8878232938501655,34.80053373793731,1.064513136776979,2458145.55209129,211.7683050454458,1.021920426217042,False
1829,1829,3581238,3581238,20.4,0.2210828104,0.4943561926,221.0828103591,494.3561926196,0.137374447,0.3071786018,725.3373275385,1621.9035709942,1129359600000,32.249776538,116099.1955367662,72139.5251378312,0.4768246334,185.4847869873,71331952.0,44323620.0,24,1,0.0511177,6.484,2458000.5,0.5147876322815463,0.8938575799171852,21.09358036965412,12.96137180959469,308.6746169245088,0.4337107527547043,218.6192689166658,1.354004407079666,2457927.5197769008,85.1151305460568,1.166276655939104,False
1830,1830,3710217,3710217,24.0,0.0421264611,0.0941976306,42.1264610556,94.1976305719,0.0261761612,0.0585316759,138.2101784897,309.0473542854,1129359600000,25.0189313507,90068.1528625841,55964.8475384206,0.4293307104,167.0096435547,64226960.0,39908784.0,6,7,0.0113128,6.072,2458000.5,0.3795707687475627,0.9793112486685708,19.01029555917184,324.8441669840906,,0.6075933251683058,295.8555862499712,1.351029172168835,2457847.5100678443,155.5914798594317,1.017004698722108,False
1831,1831,3734471,3734471,24.0,0.0421264611,0.0941976306,42.1264610556,94.1976305719,0.0261761612,0.0585316759,138.2101784897,309.0473542854,1129359600000,15.7307967641,56630.8683507031,35188.2192815799,0.4758271362,185.0967559814,71182728.0,44230896.0,21,7,0.0436897,5.031,2458000.5,0.1902737435587748,1.274958480369188,12.24208817084726,50.85095475993387,525.8265247765248,1.032367357427336,3.005292686690929,1.51754960331104,2457869.2473009257,89.86038063930138,0.6846364400369481,False
1832,1832,3742056,3742056,26.9,0.0110803882,0.0247765013,11.0803882126,24.7765012606,0.0068850319,0.0153953994,36.3529808636,81.2877363957,1129359600000,26.6607296803,95978.6268491041,59637.3862218781,0.3949966807,153.6537017822,59090660.0,36717236.0,8,7,0.00651007,5.78,2458000.5,0.4542915430425694,1.044521498428156,0.451647491729868,241.176781289648,389.9190929019479,0.5700042151660926,12.07109586095474,1.51903878169022,2457882.733026735,108.7305319159411,0.9232684589018788,False
1833,1833,3767010,3767010,26.1,0.0160160338,0.0358129403,16.0160337979,35.8129403019,0.0099518989,0.0222531225,52.5460443254,117.4965270602,1129359600000,11.5088372069,41431.8139449296,25744.1179481703,0.1037727718,40.3676109314,15524186.0,9646282.0,7,5,0.0140297,6.375,2458000.5,0.2754065543803019,0.9357896326756304,1.858840859410166,118.3549715119107,330.6479017514127,0.6780670343156265,142.5988573339084,1.193512231035634,2457879.184823663,132.0845021242001,1.088771463823335,False
1834,1834,3290880,3290880,22.9,0.0699125232,0.1563291544,69.9125232246,156.3291544087,0.0434416145,0.097138403,229.3718026961,512.8909429502,1129359600000,6.7115945557,24161.7404003784,15013.1658615573,0.0864961014,33.6469841003,12939632.0,8040315.0,10,8,0.0249195,5.503,2453637.5,0.2986068076780473,1.126346462296618,6.174119734199969,176.2842222087279,436.6228155573725,0.7900117408507632,289.7466238570377,1.462681183742474,2453725.194696981,287.6948208187896,0.8245102802070493,False
1835,1835,3299814,3299814,22.4,0.0880146521,0.1968067451,88.0146520901,196.8067450894,0.0546897524,0.122290004,288.7619911632,645.6914415591,1129964400000,7.8633289473,28307.9842103619,17589.4805222663,0.0233924501,9.0996627808,3499460.75,2174464.0,10,7,0.0239069,3.345,2458000.5,0.5605925785662602,2.319485123299053,5.193070844332689,27.90114233675139,1290.285491608256,1.019198977082757,355.0307396743582,3.61977126951535,2457525.920161922,132.411580862683,0.2790080198075263,False
1836,1836,3303320,3303320,24.6,0.0319561887,0.0714562102,31.9561886721,71.4562101727,0.0198566489,0.0444008168,104.8431420431,234.436392583,1129964400000,6.5683162886,23645.9386389719,14692.6667059767,0.0894175604,34.7834320068,13376677.0,8311881.5,6,9,0.0870121,3.182,2453678.5,0.5768551439488587,2.547144345139403,4.45529555445567,50.00607901729683,1484.836935619528,1.077811027265491,342.3264717575414,4.016477663013315,,2.537941293914671,0.2424508653873126,False
1837,1837,2141432,2141432,,0.2658,0.5943468684,265.8,594.3468684194,0.1651604118,0.369309908,872.047272,1949.9569797852,1129964400000,15.1691738057,54609.0257005002,33931.924885958,0.4044387084,157.3266601562,60503168.0,37594928.0,102,0,0.0192505,6.101,2458000.5,0.4283132812519154,0.9784568368921948,2.463299292783884,81.35597636609009,353.5175145093002,0.5593707785195287,272.7859806053464,1.397542895264861,2457893.4509595684,109.0120092320113,1.018337098516032,True
1838,1838,2162015,2162015,19.2,0.3841978911,0.8590926012,384.1978910643,859.0926012318,0.2387294278,0.5338152287,1260.4918089193,2818.5453698252,1129964400000,20.447543013,73611.154846863,45739.1089658189,0.4976711064,193.5940551758,74450536.0,46261420.0,17,1,0.254796,6.006,2458000.5,0.2839999908687965,0.9931395616890284,23.75271164772924,175.2474080536218,361.5046187285948,0.7110879352379037,349.7534831072251,1.275191188140153,2458084.182992026,276.6653050372549,0.995837899018036,False
1839,1839,3144144,3144144,22.1,0.1010543415,0.2259643771,101.054341542,225.9643771094,0.0627922373,0.140407711,331.5431259047,741.3529669956,1129964400000,6.1907407637,22286.6667493126,13848.0680143159,0.4032320745,156.8572692871,60322660.0,37482764.0,12,1,0.206733,4.896,2458000.5,0.1412827861789855,1.330034108413092,10.72815572753269,244.6365892982903,560.2638413443752,1.142123183863408,242.0212078489279,1.517945032962777,2457725.3037374094,176.828571151013,0.6425544063956827,False
1840,1840,3292347,3292347,19.5,0.3346223745,0.7482383761,334.6223744549,748.2383760735,0.2079246394,0.464933628,1097.8424710066,2454.8503937571,1129964400000,17.992012251,64771.2441034232,40246.3322041521,0.2149886999,83.6305999756,32161852.0,19984448.0,18,0,0.182551,3.234,2458000.5,0.6555293975864768,2.291588319117212,15.9816458369281,,1267.077930672503,0.789384808770099,7.055257827497152,3.793791829464324,2457506.8819026896,140.2459238930071,0.2841182781937726,False
1841,1841,3437789,3437789,24.8,0.0291443905,0.0651688382,29.1443904535,65.1688382168,0.018109479,0.0404940262,95.6180819754,213.8085311752,1129964400000,8.808428696,31710.3433055926,19703.5741500778,0.2526334384,98.2744140625,37793428.0,23483746.0,8,8,0.0354197,6.056,2454775.5,0.3479200511247572,0.9896649279274938,12.38283450399265,220.3080554103107,359.6091194891068,0.645340655606581,301.4048607754086,1.333989200248407,2454853.676857128,281.738167802837,1.001086959394824,False
1842,1842,3715507,3715507,21.7,0.1214940408,0.2716689341,121.4940407996,271.6689340891,0.0754928736,0.1688071972,398.6025088171,891.3023057169,1129964400000,7.9824855652,28736.9480347321,17856.0219608034,0.0496605246,19.3179454803,7429109.0,4616234.5,40,2,0.0227346,5.741,2458000.5,0.2000324558650823,1.068023019396425,11.80647795920217,207.7817899674178,403.1524902576374,0.8543837519061177,108.6530258254932,1.281662286886732,2458038.101681348,326.4231138033103,0.8929623621323522,True
1843,1843,3733861,3733861,26.0,0.0167708462,0.0375007522,16.7708462163,37.5007521798,0.0104209175,0.0233018799,55.0224631002,123.0339677816,1129964400000,17.5610654517,63219.8356260847,39282.3473088858,0.3930253986,152.8868865967,58795764.0,36533992.0,12,7,0.0240747,5.351,2458000.5,0.1707322962289648,1.16576394185452,17.98445467520723,45.23033620275035,459.7421833257268,0.966730387200768,47.9229185966099,1.364797496508271,2457839.028465173,126.4398931527779,0.7830475711317105,False
1844,1844,3762170,3762170,26.0,0.0167708462,0.0375007522,16.7708462163,37.5007521798,0.0104209175,0.0233018799,55.0224631002,123.0339677816,1129964400000,9.4569253241,34044.9311667845,21154.1962574945,0.1087750442,42.3134918213,16272515.0,10111272.0,6,7,0.0180765,4.807,2458000.5,0.2629363374501958,1.352299757602908,12.9330592740861,38.46072367906677,574.391338216891,0.996731012204012,21.04268232884072,1.707868503001805,2458286.6348479,180.6648701147878,0.6267503982869316,False
1845,1845,3297375,3297375,24.4,0.0350392641,0.0783501764,35.0392641108,78.3501764334,0.0217723826,0.0486845275,114.9582192654,257.0543928497,1129964400000,6.2123446412,22364.4407083667,13896.3937279293,0.0374911244,14.5840473175,5608592.5,3485017.75,8,7,0.0193042,4.265,2458000.5,0.3683755076197148,1.607932936356339,5.18732657437753,202.4080752118086,,1.015609824707614,172.6748863450303,2.200256048005063,2458123.0400898336,300.7647301285185,0.4833950256756259,False
1846,1846,3297634,3297634,26.4,0.0139493823,0.0311917671,13.9493822934,31.1917670523,0.0086677416,0.0193816595,45.7656914036,102.3351970157,1131436800000,6.935139631,24966.5026716791,15513.213840633,0.0087122191,3.3890531063,1303329.375,809851.375,13,6,0.00865829,4.136,2458000.5,0.4108657780892771,1.673596406149825,6.606380301869978,45.04381043353261,790.8143270596145,0.9859729165296596,18.21164402797456,2.361219895769991,2457651.353201196,158.9410349161327,0.4552269574307572,False
1847,1847,2307493,2307493,18.6,0.5064714588,1.1325046106,506.4714588346,1132.5046106177,0.3147066768,0.7037055224,1661.651821003,3715.566426699,1131436800000,16.1548077797,58157.3080069178,36136.6895224096,0.271939772,105.784576416,40681612.0,25278382.0,41,0,0.0519705,3.444,2458000.5,0.5874365334257151,2.078833739834803,23.11594016451922,78.60008286750406,1094.783043389358,0.8576508541378314,324.1354782122878,3.300016625531775,2458054.9529475938,342.094113302083,0.3288322761060216,False
1848,1848,2363790,2363790,,0.7665755735,1.7141150923,766.5755735311,1714.1150923063,0.4763278307,1.065101409,2515.0118046636,5623.7373594423,1131436800000,12.9601331357,46656.4792883411,28990.5218111362,0.035950553,13.9847650528,5378126.0,3341812.75,130,0,0.0291509,3.732,2458000.5,0.552529905251245,1.903362709270603,8.265547318775578,238.4076781629403,959.1372574825564,0.8516978918585639,114.6905424715726,2.955027526682643,2458440.942435944,194.6855200307943,0.3753373119347804,True
1849,1849,3297379,3297379,26.5,0.0133215567,0.0297879063,13.3215566698,29.7879062798,0.008277629,0.0185093411,43.7058959846,97.7293544391,1131436800000,3.8836372515,13981.0941054001,8687.3081678804,0.0265701731,10.3357973099,3974841.25,2469852.0,7,6,0.0262503,6.279,2458000.5,0.1161434974401012,0.9581562176086014,5.417382431664485,216.0521035116517,342.5728258020968,0.8468726034015597,313.9385090295522,1.069439831815643,2457901.319141021,104.2263324549662,1.05087144363275,False
1850,1850,3608473,3608473,23.6,0.0506471459,0.1132504611,50.6471458835,113.2504610618,0.0314706677,0.0703705522,166.1651821003,371.5566426699,1131436800000,15.8002278324,56880.8201966573,35343.5296383063,0.3572151258,138.9566955566,53438624.0,33205222.0,14,6,0.0515679,4.031,2458000.5,0.4109874372673923,1.748895697659414,3.206838474893528,122.2785259162801,844.7812983233678,1.030121536830403,238.9203848582459,2.467669858488424,2457883.8633883954,49.70420185800425,0.4261457973969,False
1851,1851,3694987,3694987,19.7,0.3051792326,0.6824015094,305.1792325939,682.4015094011,0.1896295249,0.4240245083,1001.2442334633,2238.8501681036,1131436800000,36.2337489752,130441.496310716,81051.2730826224,0.4526496158,176.0807037354,67715424.0,42076412.0,26,0,0.0290384,3.374,2458000.5,0.7271795422549479,2.070267118494128,6.573977577559166,6.002812494816682,1088.022817969898,0.5648112229220982,286.7940679275898,3.575723014066158,2457994.39147833,2.021159634542247,0.3308754136900462,True
1852,1852,2164206,2164206,17.6,0.8027031673,1.7948988478,802.7031672829,1794.8988477988,0.4987764698,1.115298092,2633.5406593483,5888.7759358124,1132041600000,9.8630209392,35506.8753811247,22062.5915388994,0.2633975167,102.4616317749,39403708.0,24484328.0,101,0,0.112758,4.05,2458000.5,0.4094724029895834,1.7010191503288,18.28376042009885,214.4929498560398,810.3305853625825,1.004498751312367,232.7503700793626,2.397539549345233,2457783.998795909,96.18350199380794,0.4442631272999747,False
1853,1853,3274693,3274693,23.9,0.04411182,0.0986370281,44.1118199997,98.6370281305,0.0274098057,0.0612901888,144.7238235278,323.6123073718,1132041600000,6.729382026,24225.775293591,15052.9546539538,0.3395168662,132.0720672607,50791004.0,31560066.0,10,7,0.0161231,5.544,2458000.5,0.2127094254793759,1.121773913858271,3.88209252356903,355.6446743623803,433.9667260330259,0.883162029123727,272.6381754403877,1.360385798592814,,110.847377156347,0.8295566881148468,False
1854,1854,3290082,3290082,18.9,0.4411182,0.9863702813,441.1181999969,986.3702813054,0.2740980571,0.6129018881,1447.2382352778,3236.1230737181,1132041600000,11.3564642767,40883.2713961657,25403.2749405786,0.28106387,109.3338546753,42046560.0,26126520.0,105,0,0.132475,3.208,2458000.5,0.5513952988183568,2.504806952047643,12.4834936488806,36.18399899363376,1447.970843176518,1.123668174241035,5.494121528653887,3.885945729854251,2458036.629456205,351.0173576387427,0.2486237908010924,False
1855,1855,3297366,3297366,21.5,0.1332155667,0.2978790628,133.2155666981,297.8790627982,0.0827762899,0.1850934111,437.0589598459,977.2935443908,1132041600000,12.0329687051,43318.6873384169,26916.5476964735,0.2609682826,101.5166549683,39040296.0,24258516.0,16,0,0.124977,5.649,2457800.5,0.4161895858694952,1.068545204432379,18.99724711559362,42.39806430815829,403.4481944568063,0.6238278183168318,131.3721612635243,1.513262590547926,2457818.803681489,343.6674809138306,0.8923078723519782,False
1856,1856,3390109,3390109,28.7,0.0048367649,0.0108153351,4.8367648822,10.8153350678,0.0030054254,0.0067203356,15.8686516961,35.4833839037,1132041600000,6.7738079624,24385.708664634,15152.3310310888,0.214520349,83.4484176636,32091788.0,19940912.0,20,5,0.00112943,5.836,2458000.5,0.0605093394326556,1.053832173702906,0.2355822174622624,216.0088287325035,395.1441959104719,0.9900654849992632,134.4801866295666,1.117598862406548,2457914.655324761,78.20963437097235,0.9110598199993944,False
1857,1857,3672899,3672899,21.6,0.1272198785,0.2844722965,127.2198785394,284.4722965033,0.0790507431,0.1767628354,417.3880663071,933.3080892598,1132041600000,13.4175920103,48303.3312369716,30013.8115677727,0.3678818198,143.1060333252,55034340.0,34196752.0,24,2,0.0409175,5.959,2457600.5,0.4233135009763423,1.00746639767388,4.773717282978413,128.0520480970782,369.3552544889754,0.5809922697585259,324.7548504927909,1.433940525589234,2457777.420801445,187.5603561984664,0.9746713919044716,True
1858,1858,3731584,3731584,19.8,0.2914439045,0.6516883822,291.4439045349,651.6883821679,0.1810947904,0.4049402617,956.1808197541,2138.0853117517,1132041600000,12.4765213161,44915.4767379564,27908.7305319819,0.2853415135,110.9978408813,42686480.0,26524150.0,25,5,0.12973,3.428,2458000.5,0.5250883373220177,2.247258233666445,5.99107518395032,194.9501833479182,1230.489458025074,1.067249144217317,251.7365455107984,3.427267323115573,2457405.0437668203,174.2105489377149,0.2925665048588041,False
1859,1859,2468910,2468910,,0.1332155667,0.2978790628,133.2155666981,297.8790627982,0.0827762899,0.1850934111,437.0589598459,977.2935443908,1132041600000,13.4175355995,48303.128158033,30013.6853824178,0.3678806474,143.1055755615,55034160.0,34196644.0,28,1,0.0409294,5.959,2458000.5,0.4233477017426433,1.007452536157145,4.774411821602036,128.0258111147024,369.3476316941474,0.5809498203602207,324.7389768674062,1.43395525195407,2458146.754300941,217.4471749083402,0.974691507696229,True
1860,1860,2481127,2481127,21.5,0.1332155667,0.2978790628,133.2155666981,297.8790627982,0.0827762899,0.1850934111,437.0589598459,977.2935443908,1132041600000,12.0329643409,43318.6716271169,26916.5379340827,0.2609684881,101.5167388916,39040328.0,24258536.0,18,1,0.124955,5.649,2458000.5,0.4161195746148604,1.068451163273958,18.9976614249665,,,0.6238477197156461,131.369164383246,1.513054606832271,2457818.7959112483,162.1573952263573,0.8924256814507243,False
1861,1861,3767162,3767162,23.3,0.058150704,0.130028927,58.1507039646,130.0289270043,0.0361331611,0.0807962044,190.7831555951,426.6041048727,1132041600000,8.1676527385,29403.5498584687,18270.2224106691,0.4186305099,162.8472747803,62626232.0,38914136.0,39,6,2.98546e-05,5.494,2458000.5,0.2385751550635342,1.133913247866829,2.852723780642305,311.1818421132643,441.0300391487146,0.8633897189284043,283.0560785961275,1.404436776805253,2457876.979556641,100.8261471144621,0.816270929515095,False
1862,1862,3299470,3299470,20.7,0.1925550782,0.4305662442,192.5550781879,430.566244241,0.1196481415,0.2675413778,631.7424027221,1412.6189567557,1132646400000,15.046614495,54167.8121820342,33657.7719638867,0.2794530419,108.7072296143,41805580.0,25976784.0,11,6,0.23097,3.407,2458000.5,0.4790924875339032,2.160722117317526,27.98025296953713,48.83794170817173,1160.103676197147,1.12553638326235,46.24776704411858,3.195907851372702,2458383.2114823987,241.238085448389,0.3103170926757944,False
1863,1863,3304648,3304648,22.8,0.0732073989,0.1636967205,73.2073989347,163.696720474,0.0454889547,0.1017163949,240.181762721,537.0627483999,1132646400000,8.3979624883,30232.6649578328,18785.4022900489,0.2071320147,80.5743560791,30986508.0,19254124.0,8,7,0.182792,4.454,2458000.5,0.232953750046669,1.509754838846414,15.96342192102176,58.37313083626794,677.5760896802533,1.158051787486037,21.64221231902673,1.86145789020679,2457790.172327911,111.7482790570962,0.5313056429867282,False
1864,1864,2322756,2322756,19.0,0.4212646106,0.9419763057,421.2646105562,941.9763057186,0.2617616123,0.5853167591,1382.1017848971,3090.4735428537,1132646400000,10.8199382624,38951.7777444985,24203.1198990747,0.4282836306,166.6023254395,64070320.0,39811452.0,39,0,0.0761733,7.858,2458000.5,0.3825529705450617,0.7252225269692176,8.130289343745979,109.4300345097225,225.5824740897019,0.4477864949709474,234.113856643077,1.002658558967488,2457953.297112845,75.32960813691552,1.595868657140658,False
1865,1865,3153530,3153530,24.8,0.0291443905,0.0651688382,29.1443904535,65.1688382168,0.018109479,0.0404940262,95.6180819754,213.8085311752,1134028800000,10.6174145878,38222.6925161927,23750.0946915198,0.3469566162,134.9661254883,51903972.0,32251632.0,14,6,0.0133187,7.149,2458000.5,0.2618003732385273,0.8145267445065926,4.881530883173743,38.77825533771854,268.5075178657495,0.6012833387820041,352.3550245814477,1.027770150231181,2457988.1278575025,16.58788303021728,1.340744582727087,False
1866,1866,3477703,3477703,29.2,0.0038419789,0.008590926,3.8419789106,8.5909260123,0.0023872943,0.0053381523,12.6049180892,28.1854536983,1134028800000,9.280396086,33409.4259095277,20759.3180047285,0.2020438787,78.5950698853,30225334.0,18781152.0,6,5,0.00238665,6.746,2458000.5,0.4086228201648052,0.8665600916769487,5.816976919203046,55.601661511252,294.6432208416104,0.5124638631736418,227.3435173668688,1.220656320180256,2458026.580884336,328.1339406552453,1.22181667364247,False
1867,1867,3624756,3624756,23.6,0.0506471459,0.1132504611,50.6471458835,113.2504610618,0.0314706677,0.0703705522,166.1651821003,371.5566426699,1134028800000,28.9041748722,104055.029539816,64655.7487715595,0.3909446614,152.0774688721,58484488.0,36340576.0,15,7,0.014922,7.365,2458000.5,0.5646552024945247,0.7732759382556698,1.843315224552565,161.9306106925883,248.3705916047051,0.336641656755771,117.2056552796791,1.209910219755569,2457885.7945491434,166.2594675227862,1.449446964208061,False
1868,1868,3761353,3761353,25.8,0.0183888672,0.0411187571,18.388867207,41.1187571041,0.0114263088,0.0255500032,60.3309310875,134.9040630575,1134028800000,11.6939514213,42098.2251167844,26158.1999343708,0.2245440256,87.3476257324,33591308.0,20872670.0,5,7,0.0691428,6.601,2458000.5,0.1997980549605088,0.8983094943698557,6.67024007308722,208.586060453823,310.9835462192987,0.7188290046422005,1.528153866073131,1.077789984097511,2458150.95694932,185.8284002048394,1.157617515063437,False
1869,1869,3305000,3305000,21.6,0.1272198785,0.2844722965,127.2198785394,284.4722965033,0.0790507431,0.1767628354,417.3880663071,933.3080892598,1134633600000,12.1395768238,43702.476565635,27155.0193971303,0.4031208737,156.8140258789,60306024.0,37472428.0,9,7,0.313773,3.961,2458000.5,0.3977795533121346,1.741511248565989,23.52068022663642,63.19371608810597,839.4365071670067,1.048773682023352,87.48910913475328,2.434248815108626,2458000.126713233,0.1600874334875098,0.4288591179039318,False
1870,1870,2163295,2163295,,0.3669061375,0.8204270649,366.9061375314,820.4270648822,0.2279848336,0.5097895857,1203.7603322587,2691.6899315481,1134633600000,10.0950878652,36342.316314634,22581.7020456124,0.0920957341,35.8252410889,13777326.0,8560833.0,39,0,0.0560686,3.159,2458000.5,0.6404776187984987,2.471279308615356,5.825392109894859,32.97442438697642,1418.996016561095,0.8884802216473925,76.95759526969076,4.05407839558332,,358.8576872108753,0.2537005007755074,False
1871,1871,2277570,2277570,19.3,0.3669061375,0.8204270649,366.9061375314,820.4270648822,0.2279848336,0.5097895857,1203.7603322587,2691.6899315481,1134633600000,13.2710394228,47775.7419219868,29685.9880848034,0.3393640668,132.0126342773,50768144.0,31545862.0,47,0,0.0164621,4.598,2458000.5,0.6172733941724955,1.372257093814732,4.11106427618562,289.0392655180895,587.1534994812043,0.5251992998384276,92.296351622476,2.219314887791036,2457800.78331114,122.4518086891676,0.6131275728035137,True
1872,1872,3102683,3102683,22.1,0.1010543415,0.2259643771,101.054341542,225.9643771094,0.0627922373,0.140407711,331.5431259047,741.3529669956,1134633600000,24.5103230511,88237.1629838779,54827.1416329546,0.2142946247,83.3606109619,32058020.0,19919930.0,12,1,0.0113586,5.9,2458000.5,0.5567337012305469,1.006605851989085,0.8481960586753917,127.0622179919935,368.882118331136,0.4461944503308738,186.8452503669185,1.567017253647297,2458094.414798558,268.3465264350019,0.9759215264450344,True
1873,1873,3307228,3307228,21.2,0.1529519353,0.3420109247,152.9519353442,342.0109247198,0.095039897,0.2125156703,501.8108275547,1122.0831222578,1134633600000,9.7750803318,35190.2891943068,21865.8771940958,0.0709370153,27.594499588,10612027.0,6594007.5,26,0,0.0278008,6.927,2458000.5,0.2662892490503571,0.8410412387622234,17.21951849748949,84.81940399453119,281.7243356844349,0.6170809988718489,149.9371528936231,1.065001478652598,2458052.316455126,293.7866081036588,1.277844880263532,True
1874,1874,3311676,3311676,24.2,0.0384197891,0.0859092601,38.4197891064,85.9092601232,0.0238729428,0.0533815229,126.0491808919,281.8545369825,1135238400000,8.2979113219,29872.480758805,18561.5978359363,0.0441954124,17.1920166016,6611540.0,4108220.5,9,8,0.0320169,3.315,2453744.5,0.5739768663953265,2.347099164836612,3.058972644084391,108.7373252938905,1313.395685304244,0.9999185410846054,322.6728679795228,3.694279788588619,2453712.268790449,8.834531412013396,0.2740986619859401,False
1875,1875,2370061,2370061,17.5,0.8405334021,1.8794898244,840.5334020728,1879.4898243938,0.5222830806,1.1678604717,2757.6556068564,6166.3053954643,1135238400000,35.1695159598,126610.2574551965,78670.6902504247,0.416663466,162.0820922852,62331968.0,38731288.0,22,0,0.334778,3.359,2458000.5,0.6938127129228893,1.815157434336184,54.60897608076609,262.6327286920435,,0.555778130437245,309.3334571064389,3.074536738235123,2458252.005137576,258.6369927553064,0.4030255931224047,False
1876,1876,3179348,3179348,23.7,0.0483676488,0.1081533507,48.3676488219,108.1533506775,0.0300542543,0.0672033557,158.6865169607,354.8338390368,1135238400000,8.1019972578,29167.1901279178,18123.357665872,0.3615356311,140.6373596191,54084964.0,33606836.0,17,7,0.00709691,5.742,2458000.5,0.307743936109016,1.06502186540257,6.219566678457151,26.5807378024219,401.4543915568394,0.7372678445014162,281.2682697976887,1.392775886303723,2457999.0085219694,1.337467224476838,0.896739474200097,False
1877,1877,3309691,3309691,20.2,0.2424124811,0.5420507863,242.4124811008,542.0507863358,0.1506280858,0.3368146392,795.3165644948,1778.3819018419,1135238400000,2.9634262204,10668.3343933988,6628.8881123871,0.2753239651,107.101020813,41187880.0,25592960.0,31,0,0.223383,3.78,2457800.5,0.3919713511413264,1.958386291939719,5.929267696986181,126.6539896205281,1001.027406012461,1.190754971031456,308.2453119516545,2.726017612847984,2457706.369132844,33.85233208680661,0.3596305134482189,False
1878,1878,3703783,3703783,24.9,0.0278326768,0.0622357573,27.8326768072,62.2357573367,0.0172944182,0.0386714948,91.3145593761,204.1855621004,1135238400000,7.5126210289,27045.4357040376,16804.9819795449,0.0938892562,36.5229225159,14045633.0,8727552.0,6,6,0.00637285,4.903,2458000.5,0.3698295170597243,1.309437049795553,4.484025732881697,288.6372816191418,547.2998942053252,0.8251685780495536,109.1914024102917,1.793705521541553,2458070.0053908126,314.2811154223414,0.6577746566582421,False
1879,1879,3723829,3723829,23.4,0.0555334912,0.1241766613,55.5334911581,124.1766612574,0.0345069009,0.0771597762,182.1964991311,407.4037573197,1135238400000,18.7801691406,67608.6089059944,42009.3603505052,0.3985094576,155.0201721191,59616164.0,37043768.0,10,6,0.0305581,5.641,2458000.5,0.1813516565741239,1.090677056358233,14.80055727225129,281.6352286954482,416.0472855887982,0.8928809654002785,258.7950719631891,1.288473147316188,2457943.8670129515,49.0037455926777,0.8652862606482842,False
1880,1880,3736499,3736499,19.6,0.3195618867,0.7145621017,319.5618867213,714.5621017269,0.1985664891,0.4440081677,1048.4314204307,2344.3639258298,1135238400000,7.7900125787,28044.0452832248,17425.4791372349,0.3722982796,144.8240203857,55695028.0,34607288.0,38,0,0.357591,3.906,2458000.5,0.3327688927001275,1.838269761609721,16.37351846052427,,910.3581654116584,1.226550768554726,287.2220376002417,2.449988754664715,2458229.550662995,269.422201270815,0.3954487515770347,False
1881,1881,2483856,2483856,,0.2424124811,0.5420507863,242.4124811008,542.0507863358,0.1506280858,0.3368146392,795.3165644948,1778.3819018419,1135238400000,2.9634273591,10668.3384928127,6628.8906596036,0.2753243423,107.1011734009,41187936.0,25592996.0,33,0,0.223769,3.779,2458000.5,0.3921005200603436,1.958763121262977,5.9286317506836,126.6351484626725,1001.316343869188,1.190731082740742,308.2887506529961,2.726795159785212,2457706.43466896,105.7243495751792,0.3595267391810698,False
1882,1882,3311867,3311867,24.4,0.0350392641,0.0783501764,35.0392641108,78.3501764334,0.0217723826,0.0486845275,114.9582192654,257.0543928497,1136707200000,10.0232918416,36083.8506298334,22421.1015205207,0.0854197339,33.2282791138,12778611.0,7940260.5,9,8,0.085406,3.361,2453744.5,0.5324739488930639,2.285872925885305,14.78152187024167,288.2323734978983,1262.340606392867,1.068705142371415,178.743479461261,3.503040709399196,2453743.0061867577,0.4260124125236558,0.2851845200707743,False
